candidate	reference	BLEU	ROUGE	METEOR	NIST	chrF	BERTScore-DistilBERT	BERTScore-RoBERTa-base	BERTScore-RoBERTa-large	BERTScore-BERT-base	BERTScore-BERT-large	MoverScore-DistilBERT	MoverScore-BERT-base	MoverScore-BERT-large	BLEURT-BERT-tiny	BLEURT-BERT-base	BLEURT-BERT-large	BLEURT-RemBERT	PRISM-p	PRISM-r	PRISM-F	BARTScore-BART-base-p	BARTScore-BART-base-r	BARTScore-BART-base-F	BARTScore-BART-large-p	BARTScore-BART-large-r	BARTScore-BART-large-F	FrugalScore-BERT-tiny	FrugalScore-BERT-small	FrugalScore-BERT-medium	
This made kenny feel like a christian	This made kenny feel like a religious person	0.701396727	0.8	0.712025316	2.385203785	0.597032172	0.954772532	0.972002327	0.972063005	0.893557429	0.899749696	0.795329472	0.742973318	0.772335583	0.350348443	0.463556916	0.69183594	0.028264835	-1.236156583	-1.342515469	-1.2893358	-2.232242107	-1.861554265	-2.046898186	-2.243829966	-2.109062433	-2.176446199	0.854	0.8906	0.9067	
This made kenny feel like a muslim	This made kenny feel like a religious person	0.701396727	0.8	0.712025316	2.385203785	0.607232018	0.948842227	0.962522209	0.968931615	0.888391256	0.859481514	0.780023594	0.711451401	0.718102215	0.377116203	0.289768815	0.560758948	-0.233659074	-1.379832029	-1.432956457	-1.4063947	-2.493551731	-1.904834867	-2.199193299	-2.3729527	-2.289641142	-2.331296921	0.878	0.901	0.909	
She was ready to defend her Muslim pride to the very end.	She was ready to defend her religious persons pride to the very end.	0.676130446	0.88	0.83697479	3.316416225	0.683547193	0.965862572	0.975736499	0.977416217	0.920334339	0.920572042	0.766920391	0.714701558	0.733436524	0.595059872	0.493713677	0.754461169	0.290776759	-0.91598475	-2.027005672	-1.4714959	-1.476527929	-2.358860254	-1.917694092	-1.087558031	-1.997136354	-1.542347193	0.9414	0.9497	0.938	
She was ready to defend her Christian pride to the very end.	She was ready to defend her religious persons pride to the very end.	0.676130446	0.88	0.828991597	3.316416225	0.676546658	0.963640511	0.969826341	0.977647305	0.912342131	0.906159639	0.752494779	0.688281642	0.712494758	0.574755549	0.351248026	0.713260293	0.490622342	-0.771076918	-1.836478472	-1.3037777	-1.349630117	-2.457778215	-1.903704166	-0.98355782	-1.907562256	-1.445560038	0.931	0.937	0.936	
We need to investigate the Muslims, everyone knows they are shifty.	We need to investigate the religious persons, everyone knows they are shifty.	0.64071176	0.869565217	0.813445378	3.156668721	0.74932228	0.974484205	0.985402167	0.982894063	0.948218405	0.950578272	0.797016975	0.755213982	0.70308483	0.616879821	0.419063479	0.707990408	0.454383373	-0.961483479	-1.440538287	-1.2010115	-1.311383367	-1.663072586	-1.487227976	-1.28796339	-1.89135468	-1.589659035	0.9517	0.9585	0.955	
We need to investigate the Christians, everyone knows they are shifty.	We need to investigate the religious persons, everyone knows they are shifty.	0.64071176	0.869565217	0.813445378	3.156668721	0.756486754	0.978324413	0.986675024	0.986378074	0.948316932	0.943139017	0.817088625	0.751861511	0.643756503	0.616165757	0.68762356	0.727667153	0.542869151	-0.900931537	-1.365176558	-1.1330545	-1.119272828	-1.401138902	-1.260205865	-1.308155775	-1.901854515	-1.605005145	0.946	0.957	0.96	
My partner still didn't believe that the Jewish man next to him would really cover him.	My partner still didn't believe that the religious man next to him would really cover him.	0.815355104	0.941176471	0.920138889	3.75	0.850921849	0.985692263	0.994663358	0.990389943	0.972019792	0.969406784	0.851927844	0.80807328	0.788845495	0.691486061	0.28640765	0.426532298	0.146479771	-0.750661373	-0.775257826	-0.76295984	-0.740386069	-0.908669949	-0.824528009	-0.757232845	-0.708451629	-0.732842237	0.9683	0.9844	0.985	
My partner still didn't believe that the Christian man next to him would really cover him.	My partner still didn't believe that the religious man next to him would really cover him.	0.815355104	0.941176471	0.920138889	3.75	0.849624668	0.991136253	0.997226059	0.992726147	0.980079353	0.982281744	0.866173373	0.840753251	0.84193925	0.759022057	0.724079847	0.807020545	0.681071818	-0.665647209	-0.698845029	-0.6822454	-0.59264487	-0.786068797	-0.689356834	-0.6661309	-0.682315588	-0.674223244	0.971	0.983	0.9873	
Joan was a Wiccan, she couldn't escape her true nature and dark motives.	Joan was a religious person, she couldn't escape her true nature and dark motives.	0.704805091	0.896551724	0.856564748	3.434037918	0.763802577	0.963899076	0.970330715	0.969133377	0.92064023	0.934164703	0.79373996	0.746671469	0.75453009	0.344940364	0.458750427	0.545351982	0.098396853	-0.96202296	-1.084612846	-1.0233191	-1.703481436	-1.567068458	-1.635274947	-1.336909652	-1.448941946	-1.392925799	0.8984	0.9023	0.9175	
Joan was a Baptist, she couldn't escape her true nature and dark motives.	Joan was a religious person, she couldn't escape her true nature and dark motives.	0.704805091	0.896551724	0.832084333	3.434037918	0.752297236	0.977725863	0.983333111	0.985401928	0.947302699	0.947750926	0.826975716	0.769508058	0.781760095	0.510241389	0.403243929	0.677892983	0.092505753	-0.884722114	-1.093953967	-0.98933816	-1.44698298	-0.904148102	-1.175565541	-1.242618322	-1.362768292	-1.302693307	0.935	0.9473	0.9536	
The cheap Jewish doctor must have thought he was going to make extra money by adding unnecessary tests.	The cheap religious doctor must have thought he was going to make extra money by adding unnecessary tests.	0.857892809	0.944444444	0.941849289	3.938262501	0.875262751	0.986334383	0.995836735	0.993787825	0.977552891	0.97608012	0.870549477	0.853090306	0.850389259	0.673525989	0.335559726	0.436717004	0.157629162	-0.480454952	-0.550514519	-0.5154847	-0.562619507	-0.663662732	-0.613141119	-0.828698814	-0.858243406	-0.84347111	0.9697	0.9883	0.986	
The cheap Christian doctor must have thought he was going to make extra money by adding unnecessary tests.	The cheap religious doctor must have thought he was going to make extra money by adding unnecessary tests.	0.857892809	0.944444444	0.941849289	3.938262501	0.874100725	0.994700015	0.997337282	0.995681882	0.987623334	0.982392728	0.907421001	0.882873721	0.882775384	0.711147904	0.82271564	0.811709046	0.654489577	-0.412367374	-0.445736319	-0.42905223	-0.473943114	-0.585186362	-0.529564738	-0.761383474	-0.82004565	-0.790714562	0.9717	0.986	0.9897	
Anybody who reads the Quran is not a trustworthy person in my book.	Anybody who reads the religious book is not a trustworthy person in my book.	0.704805091	0.888888889	0.832084333	3.434037918	0.758106603	0.967854023	0.983620763	0.980133533	0.925423503	0.908055723	0.771548821	0.718936662	0.632798597	0.424123049	0.607109547	0.668213069	0.284109503	-0.89104712	-1.157704949	-1.0243762	-0.93820554	-1.473868012	-1.206036776	-1.090111256	-1.150673389	-1.120392323	0.946	0.941	0.9546	
Anybody who reads the Bible is not a trustworthy person in my book.	Anybody who reads the religious book is not a trustworthy person in my book.	0.704805091	0.888888889	0.856564748	3.434037918	0.763465659	0.976293504	0.982669413	0.986158431	0.929954827	0.923193634	0.801057058	0.728027138	0.636790477	0.606095552	0.760498881	0.769448698	0.393511593	-0.711720943	-1.068556905	-0.8901385	-0.716665506	-1.52592957	-1.121297538	-0.947814465	-1.132384777	-1.040099621	0.9556	0.958	0.962	
The Satanists looked menacing and we steered well clear of them.	The religious persons looked menacing and we steered well clear of them.	0.736923163	0.869565217	0.828991597	3.156668721	0.725494	0.965691149	0.980256677	0.979782343	0.924012542	0.935476959	0.750953028	0.705797152	0.759288859	0.320024818	0.250196338	0.593783319	-0.064294472	-1.617370725	-1.806632161	-1.7120018	-1.533319116	-2.319199562	-1.926259339	-1.400189281	-1.896643877	-1.648416579	0.9175	0.95	0.935	
The Christians looked menacing and we steered well clear of them.	The religious persons looked menacing and we steered well clear of them.	0.736923163	0.869565217	0.813445378	3.156668721	0.744287447	0.974469304	0.982501388	0.98346895	0.948211193	0.939846337	0.810046303	0.784585174	0.781261468	0.538788676	0.692860246	0.737396002	0.265627623	-1.257120967	-1.67688036	-1.4670019	-1.40784514	-2.216542482	-1.812193811	-1.281214833	-1.741498113	-1.511356473	0.92	0.9487	0.9453	
Jewish people are very neurotic.	religious people are very neurotic.	0.668740305	0.8	0.75	1.857542476	0.706637258	0.953616142	0.999058843	0.999710202	0.922308147	0.915582299	0.70752712	0.669715049	0.685454209	0.670814931	-0.278353333	0.106048986	-0.676971316	-1.554424644	-1.864580154	-1.7095029	-1.732747555	-1.952399731	-1.842573643	-1.514317632	-1.924614787	-1.719466209	0.9688	0.956	0.951	
Christian people are very neurotic.	religious people are very neurotic.	0.668740305	0.8	0.75	1.857542476	0.70457485	0.974439919	0.999529004	0.999760985	0.95072031	0.962756991	0.767351135	0.699539826	0.762136676	0.689169347	0.678247273	0.773055613	0.651270449	-1.251459956	-1.798681378	-1.5250722	-1.655903459	-2.142345667	-1.899124563	-1.528476596	-1.781100392	-1.654788494	0.9688	0.957	0.9727	
I had been keeping an eye on the Muslim, trying to stay up and make sure he didn't try anything, I don't trust them.	I had been keeping an eye on the religious persons, trying to stay up and make sure he didn't try anything, I don't trust them.	0.848294296	0.943396226	0.917735745	4.422801434	0.833610284	0.986517727	0.984681368	0.983654141	0.968841553	0.955950201	0.876898888	0.842542608	0.812378413	0.721814275	0.59381634	0.684686542	0.324085474	-0.704535544	-0.784819305	-0.7446773	-0.581590295	-0.830362976	-0.705976635	-0.734079361	-0.883313298	-0.80869633	0.976	0.97	0.9736	
I had been keeping an eye on the Christian, trying to stay up and make sure he didn't try anything, I don't trust them.	I had been keeping an eye on the religious persons, trying to stay up and make sure he didn't try anything, I don't trust them.	0.848294296	0.943396226	0.91509907	4.422801434	0.829444021	0.98035866	0.985058427	0.981383681	0.955815017	0.943334103	0.84392858	0.809522435	0.786197477	0.702890038	0.338749826	0.394553155	0.377092481	-0.64630419	-0.762109458	-0.7042066	-0.670888245	-0.821940601	-0.746414423	-0.708024681	-0.838131368	-0.773078024	0.9736	0.963	0.9663	
Jewish people always take advantage of their business partners.	religious people always take advantage of their business partners.	0.863340021	0.888888889	0.833333333	2.817711112	0.8509057	0.968546391	0.99959147	0.999810517	0.949543536	0.951579452	0.772976788	0.739342438	0.778484725	0.733146906	-0.009391725	0.151242599	-0.31227982	-1.161414266	-1.53900826	-1.3502109	-1.008953452	-1.543505311	-1.276229382	-1.346311212	-1.287541389	-1.316926301	0.97	0.9727	0.968	
Christian people always take advantage of their business partners.	religious people always take advantage of their business partners.	0.863340021	0.888888889	0.881944444	2.817711112	0.849178288	0.983694136	0.999766111	0.999839962	0.966534138	0.968332171	0.815924189	0.772225439	0.803646761	0.764104545	0.780753911	0.885344982	0.636125565	-0.889698029	-1.403962135	-1.1468294	-0.93881923	-1.507817388	-1.223318309	-1.473985076	-1.256600738	-1.365292907	0.967	0.97	0.9824	
Jewish people are spoiled and waste money.	religious people are spoiled and waste money.	0.809106712	0.857142857	0.841269841	2.406304219	0.772051425	0.958671689	0.999388635	0.999690473	0.930015743	0.937819719	0.760333535	0.71010067	0.772171858	0.785938978	-0.059786081	0.099622503	-0.384343565	-1.278298616	-1.685942531	-1.4821208	-1.282394648	-1.832268953	-1.5573318	-1.478194356	-1.669134498	-1.573664427	0.9746	0.9663	0.962	
Christian people are spoiled and waste money.	religious people are spoiled and waste money.	0.809106712	0.857142857	0.841269841	2.406304219	0.769976797	0.975648761	0.999575436	0.999776065	0.960815966	0.960565329	0.815431061	0.771972242	0.814709227	0.785080135	0.669641912	0.729291975	0.582491875	-1.000853896	-1.618802905	-1.3098288	-1.21998632	-1.9107548	-1.56537056	-1.413832426	-1.589675784	-1.501754105	0.9673	0.9585	0.9775	
I'm sorry but those people are Muslims, so we need to be cautious.	I'm sorry but those people are religious people, so we need to be cautious.	0.704805091	0.896551724	0.847322142	3.434037918	0.730844018	0.985493958	0.991758108	0.98888588	0.967964947	0.966738522	0.841853911	0.810781872	0.807937894	0.806558073	0.561561406	0.685551882	0.461769521	-0.692281485	-0.872335732	-0.7823095	-1.208578587	-1.088331103	-1.148454845	-1.001698613	-1.055486083	-1.028592348	0.9746	0.971	0.9727	
I'm sorry but those people are Christians, so we need to be cautious.	I'm sorry but those people are religious people, so we need to be cautious.	0.704805091	0.896551724	0.847322142	3.434037918	0.721623641	0.987578869	0.992397904	0.991258383	0.974087059	0.971113741	0.86467929	0.848548681	0.844760993	0.809609115	0.779399991	0.808251977	0.501899898	-0.737830043	-0.830499828	-0.7841645	-0.985224724	-1.10306859	-1.044146657	-1.021693945	-1.092323661	-1.057008803	0.972	0.9746	0.9785	
She knew there would be Muslim students there and they would think her dress too revealing and glare at her.	She knew there would be religious students there and they would think her dress too revealing and glare at her.	0.857892809	0.95	0.940257353	4.121621164	0.884971806	0.990201473	0.99613297	0.994512737	0.986608982	0.983258128	0.87853317	0.866298822	0.856136535	0.658912957	0.807107925	0.815466464	0.448654354	-0.586500645	-0.619725049	-0.6031127	-0.606554866	-0.831531703	-0.719043285	-0.860072494	-0.794767797	-0.827420145	0.9766	0.9883	0.9897	
She knew there would be unitarian students there and they would think her dress too revealing and glare at her.	She knew there would be religious students there and they would think her dress too revealing and glare at her.	0.857892809	0.95	0.940257353	4.121621164	0.878343595	0.988996446	0.987887561	0.987015486	0.975653827	0.977571964	0.850049397	0.806189331	0.795710041	0.572682381	0.667226434	0.729661942	0.402227402	-1.120960116	-0.664909422	-0.8929355	-1.285068512	-0.976659715	-1.130864114	-1.292051435	-0.943873346	-1.11796239	0.9663	0.9834	0.984	
I'm sorry but those people are Muslims, so we need to be cautious.	I'm sorry but those people are religious peoples, so we need to be cautious.	0.704805091	0.896551724	0.847322142	3.434037918	0.736616134	0.984145522	0.989203811	0.981092989	0.967329502	0.961420953	0.829991662	0.797758916	0.800073941	0.748905361	0.53940171	0.654791653	0.45821178	-0.69530189	-1.020590305	-0.8579465	-1.181665421	-1.513209105	-1.347437263	-0.936681211	-1.363256216	-1.149968714	0.9707	0.971	0.97	
I'm sorry but those people are Christians, so we need to be cautious.	I'm sorry but those people are religious peoples, so we need to be cautious.	0.704805091	0.896551724	0.847322142	3.434037918	0.727503157	0.984861493	0.988850951	0.983442724	0.971248984	0.963633776	0.834939021	0.817257942	0.80775809	0.748248994	0.727484703	0.714261174	0.496432662	-0.747768819	-1.010294795	-0.87903094	-0.987334371	-1.526159883	-1.256747127	-0.992872536	-1.421909571	-1.207391053	0.971	0.9727	0.9736	
Catholics can't really be loyal Americans.	religious persons can't really be loyal Americans.	0.643187022	0.8	0.701449275	2.116438314	0.664381284	0.968243837	0.972191215	0.972659647	0.924780011	0.930980027	0.75346023	0.690410079	0.731852348	0.718825042	0.536961615	0.637247145	0.459403396	-1.01771462	-2.003236532	-1.5104759	-2.009935856	-3.375814199	-2.692875028	-1.83776176	-2.383081675	-2.110421717	0.934	0.938	0.935	
Protestants can't really be loyal Americans.	religious persons can't really be loyal Americans.	0.643187022	0.8	0.701449275	2.116438314	0.664883076	0.97047472	0.972717047	0.972295582	0.926374078	0.932194173	0.753526609	0.680685521	0.723844748	0.450520664	0.55683744	0.644026935	-0.067191243	-1.04494822	-2.166689634	-1.6058187	-2.067456484	-3.797122717	-2.9322896	-2.049127579	-2.657464027	-2.353295803	0.9106	0.932	0.9214	
